h,ηr,Ω,ψ
70.25377984372633,0.9030752494802995,3105.08160533492,1.218115507741299
71.25377984372633,0.8556054350354872,2269.6556063775643,1.2878384967165062
72.25377984372633,0.8381234681081667,1638.678290394726,1.249340669459329
73.25377984372633,0.8401108155067973,3384.755252020458,1.2233113204040977
74.25377984372633,0.8092445411742968,5125.505580028241,1.2782943620210157
75.25377984372633,0.79132734966294,1060.6395388370706,1.3323745592333631
76.25377984372633,0.8032346102707387,901.1994715868055,1.3184680374246245
77.25377984372633,0.8091279338591753,688.9043084732059,1.3404926661646204
78.25377984372633,0.7753398432305474,662.9808420218598,1.3644802287134634
79.25377984372633,0.7685561034210137,1636.362592323669,1.4123201961779621
80.25377984372633,0.7591537797193546,2258.5902114636,1.3916664937625416
81.25377984372633,0.7267837708899766,1552.0849614793058,1.3403349883149638
82.25377984372633,0.7189557834952908,3227.1109755149632,1.393095187621316
83.25377984372633,0.6671449467954816,2853.8083077193023,1.4640560544631094
84.25377984372633,0.692671560648423,2373.2112164968044,1.356644956084639
